Comment,Length,Specific,Actionable,Justified
some aspects of the interaction missing such as how to input budgets how to make goals,16,1,0,0
please select pages carefully in this case pages for all subjects should have been marked thanks,16,1,1,1
not possible to go back to the previous page please check out the video below httpswwwyoutubecomwatchv7gnemqewmxc,16,1,1,0
can still be polished in terms of layout and what possible options are possible when chatting,16,1,1,0
a watch interface for reminders is an awesome way to stay on task and deliver notifications,16,1,0,0
consider using force touch to rank the importance so it saves pixels and allows similar importance.,16,1,1,1
"For inspiration, maybe you could think about how the receipt idea could be utilized for cooking?",16,1,1,0
I like how comprehensive the choices are but I wish that language and region were automatic.,16,1,1,0
I like how it pulls the professor's rating when you search for classes you might take.,16,1,0,0
I like the color coordination! It's an easy way to identify the status of each application.,16,1,0,1
I like the simplicity of your design. It does exactly what it should without anything unnecessary.,16,1,0,1
I like the thumbs up thumbs down part as a way to filter for your interest.,16,1,0,0
"I quite lile the visual design - good font choice (sans serif), minimalist, nice color scheme",16,1,0,1
"I'm not sure about the red color, what kind of feeling are you trying to convey?",16,1,0,0
"If possible, use pictures of food instead of words when showing orders in the yard interface.",16,1,1,0
Is the calendar marked with anything? I might want to see my scheduled interviews marked there,16,1,1,0
Is the inch scale really a good interace to show 360 degree renderings of a map?,16,1,1,0
It is a really interesting topic and it is appealing to see puzzle pictures like this!,16,1,0,0
It sounds interesting and very practical. but how does the lead user hack the existing problem?,16,1,0,0
"It's a nice concept, but how does this relate to a super user and their innovations?",16,1,1,0
"Not sure about what would happen excatuly after pressing the ""add"" button for the inch size.",16,1,0,0
"On the bottom, your expiration/freq/category categories have unequal spacing and aren't centered. They have differing margins.",16,1,0,0
"Overall, definitely, a very simple and yet powerful application. I can see myself using this !",16,1,0,0
The daily digest and suggested options are a great way to relieve stress on the parent,16,1,0,0
The house board could looks a bit neater and organized rather than a laundry list style.,16,1,1,0
The visual design seems simplistic however there weren't enough interfaces for me to give effective feedback.,16,1,0,1
try to be more explicit about how it relates to shaking up status quo otherwise good work,17,1,1,0
adding a task only works partially and appears to be the most important part of the app,17,1,0,0
try to phrase the needs for a typical user rather than specific people and not by name,17,1,1,0
similar to the first prototype there are missing interactions how would you add a company for instance,17,1,0,1
also please adapt it as a mobile web app if you plan to go ahead with this,17,1,1,0
organizing tasks is too broadly phrased to give a good idea what the app assists in doing,17,1,0,1
the first storyboard should have used a thicker instrument its just not the same with a pen,17,1,1,1
its good to be comprehensive but i barely see what you might want to specifically test out,17,1,0,1
details about the data collected are fuzzy if you can clarify im happy to restore this point,17,1,1,1
online resources can be used to verify your results but the actual chisquare formula should be shown,17,1,1,0
theres no expected value calculation for the noclick condition and therefore the derived chisquared value is incorrect,17,1,0,1
you need to collect more facets of information on this screen to stay within the brief nontaboo,17,1,1,1
the wireframe images are pretty blurry so its difficult to see a lot of the finer details,17,1,0,1
a single screen is shown but even that wasnt completely explained otherwise the point wouldve been yours,17,1,0,1
its alright to be a little messy sometimes but make sure that you communicate completely and concisely,17,1,1,0
pov could probably be expanded on a bit more with why people arent motivated enough to exercise,17,1,1,0
storyboard 3 needs to have a little more detail about how the user interacts with the app,17,1,1,0
i do not see 15 needs some of the statements are should when they should be needs,17,1,1,0
the bar to enter messages does not stay at the bottom after appending text gets cut off,17,1,1,0
video feedback i liked your video great acting especially the huge satisfaction at the end thumbs up,17,1,0,0
i like how the app allows you to chat with others in real time somethings to consider,17,1,0,0
you are testing more than 1 thing by adding padding andor changing the 2 columns to 1,17,1,0,0
the user needs more orientation than the video its still a little confusing but it looks good,17,1,1,0
you havent included the names of the people on the team you whose prototype you were evaluating,17,1,1,0
is it just a map with better recommendations are there other pages or tabs to navigate to,17,1,0,0
the quests are in the same place in both urls am i looking in the wrong place,17,1,0,0
some of these needs are more focused on the gym environment rather than user behavior of gymgoers,17,1,0,0
Distance may be a better way to convey how close someone is to the next navigation change,17,1,1,0
"foot - foot scale is nicely thought out, connects both the inch and yard scales in functionality.",17,1,0,1
"I notice you have a settings button in the top corner, but I'm not sure it's needed",17,1,0,0
I think that the sketches could be better used to communicate clearly the benfits of your idea.,17,1,1,0
"Interface is simple in design - keeps essentials, not too cluttered (essentially a list of fridge elements)",17,1,1,0
"Love the concept! However, is there a way of keeping track of the specific commands you've learned?",17,1,0,0
Maybe intergrating third-party platforms such as google doc and help user to complete coursework within your app.,17,1,1,0
Next time please talk through it so it's easier to understand what is going on . :),17,1,1,1
Perhaps the car model and year could be a drop down to make it easy for users,17,1,1,1
"Really like the yard interface, I think this would be something my brother would want to use!",17,1,0,0
"The idea is super useful. However, one common fail with scheduling App is that require manual input.",17,1,0,0
Why show the courses (greyed out) that are not available? Why not only shows those that are?,17,1,1,0
take a more concrete stance this one gives a little insight but no direction to guide future decisions,18,1,1,1
take a more insightful stance this one just cuts it as there is some direction to guide decisions,18,1,1,1
how the app actually helps fulfill the need is ambiguous that should be addressed nicely explained situation though,18,1,1,0
also there is no way a user can know where the person offering a ride is departing from,18,1,0,0
try to keep details to a minimum storyboards are not meant to be elaborately illustrated good drawing though,18,1,1,1
nicely done reduce the clutter a bit and this can be a great way to see remaining food,18,1,1,0
this is too simplistic an idea to pursue for a long enough project as this well executed though,18,1,0,1
apart from addingtrashing food items i dont see any other tasks possible the app should definitely do more,18,1,1,0
if youd like me to reconsider any part of the grade let me know privately on piazza asap,18,1,1,0
true kind of obvious but it seems like citizen science apps do fail at being fun and engaging,18,1,0,1
your payment confirmation page has a dead link for get directions thats the only noticeable feature thats lacking,18,1,1,0
how are they going to analyze each others data why is this science important what questions are there,18,1,1,0
point of view should include some indication of why there is a problem or why the problem occurs,18,1,1,0
although its polished than before i think theres still some potential to enhance the apps usability and interactivity,18,1,0,0
try to be more specific about the typical user why will a middleaged freelancer use this for example,18,1,1,0
the profile page doesnt open at times buttons to add a task do nothing not even dummy actions,18,1,1,0
